time,types,gs,PAR,WS,VPD,CRH,CT,LT,STtop,STbottom,SM
2022/7/9 20:00,SSB1,65,0,0,0.829635524,29.165,83.8,29.5,29.34,34.83611111,0.0795
2022/7/9 20:01,SSB1,42,0,0,0.824376477,29.09,84.1,29.3,29.315,34.81,0.0795
2022/7/9 20:54,SSB1,6.1,0,1.51,0.823808787,29.015,84.1,30.3,29.115,29.565,0.0083
2022/7/9 20:55,SSB1,5.6,0,1.01,0.823619573,28.99,84.1,30,29.115,29.565,0.0083
2022/7/9 20:57,SSB1,5.4,0,1.01,0.820164409,28.94111111,84.3,29.9,29.115,29.565,0.0083
2022/7/9 20:58,SSB1,5.3,0,1.01,0.835731874,29.14,83.4,29.6,28.99,34.65111111,0.0795
2022/7/9 21:00,SSB1,4.9,0,0.5,0.831792626,29.04,83.6,29.3,28.99,34.65111111,0.0795
2022/7/9 21:01,SSB1,5.5,0,0,0.828278211,28.99,83.8,29.3,28.99,34.65111111,0.0795
2022/7/9 21:46,SSB1,9.4,0,0,0.773849023,28.44388889,87.2,30.1,28.89111111,29.49,0.0083
2022/7/9 21:47,SSB1,8.3,0,0,0.773849023,28.44388889,87.2,30,28.89111111,29.49,0.0083
2022/7/9 21:48,SSB1,7.7,0,0,0.772277571,28.41888889,87.3,29.8,28.89111111,29.46388889,0.0083
2022/7/9 21:49,SSB1,4.8,0,0,0.781479872,28.51777778,86.7,29.6,28.84111111,34.545,0.0795
2022/7/9 21:49,SSB1,10,0,0,0.781479872,28.51777778,86.7,29.7,28.84111111,34.545,0.0795
2022/7/9 21:50,SSB1,4.55,0,0,0.779884005,28.49277778,86.8,29.6,28.84111111,34.545,0.0795
2022/7/9 21:50,SSB1,8.7,0,0,0.779884005,28.49277778,86.8,29.5,28.84111111,34.545,0.0795
2022/7/9 22:49,SSB1,8.1,0,0.5,0.741638916,27.85,89.3,30,28.74222222,29.365,0.0083
2022/7/9 22:49,SSB1,17,0,0.5,0.741638916,27.85,89.3,29.8,28.74222222,29.365,0.0083
2022/7/9 22:51,SSB1,7.3,0,0,0.738840122,27.825,89.5,29.4,28.74222222,29.365,0.0083
2022/7/9 22:52,SSB1,6.9,0,0,0.755975763,27.99777778,88.3,29.3,28.69222222,34.49222222,0.0787
2022/7/9 22:52,SSB1,18.5,0,0,0.755975763,27.99777778,88.3,29.1,28.69222222,34.49222222,0.0787
2022/7/9 22:53,SSB1,6.2,0,0,0.754477447,27.97388889,88.4,28.9,28.69222222,34.49222222,0.0787
2022/7/12 00:00,SSB2,18.4,0,0,0.788023001,27.72722222,85.9,31.5,28.51777778,28.66722222,0.2959
2022/7/12 00:04,SSB2,15.2,0,0,0.790251165,27.85,85.8,31.7,28.51777778,28.66722222,0.2952
2022/7/12 00:05,SSB2,8.5,0,0,0.797451157,27.85,85.3,31.4,28.51777778,28.69222222,0.2944
2022/7/12 00:05,SSB2,13.4,0,0,0.797451157,27.85,85.3,31.5,28.51777778,28.69222222,0.2944
2022/7/12 00:06,SSB2,9.1,0,0,0.801977874,27.875,85,31.4,28.51777778,28.69222222,0.2937
2022/7/12 00:07,SSB2,9.5,0,0,0.80799595,27.89888889,84.6,31.3,28.54277778,28.69222222,0.2915
2022/7/12 00:08,SSB2,9.7,0,0,0.817605117,27.99777778,84,31.1,28.54277778,28.69222222,0.2908
2022/7/12 00:59,SSB2,13.4,0,0.5,0.837674688,28.99,83.2,32.1,28.54277778,28.86611111,0.2792
2022/7/12 00:59,SSB2,27.4,0,0.5,0.837674688,28.99,83.2,32.2,28.54277778,28.86611111,0.2792
2022/7/12 01:00,SSB2,12.3,0,0,0.837878026,29.015,83.2,32.1,28.54277778,28.86611111,0.2792
2022/7/12 01:00,SSB2,13.4,0,0,0.837878026,29.015,83.2,32,28.54277778,28.86611111,0.2792
2022/7/12 01:01,SSB2,11.5,0,0,0.836101238,28.99,83.3,31.9,28.54277778,28.86611111,0.2792
2022/7/12 01:02,SSB2,11.1,0,0,0.8329632,28.99,83.5,31.7,28.54277778,28.86611111,0.2792
2022/7/12 02:01,SSB2,29,0,0,0.812323475,28.91611111,84.8,32,28.54277778,28.965,0.2748
2022/7/12 02:02,SSB2,17.7,0,0,0.809106105,28.89111111,85,31.7,28.54277778,28.965,0.2748
2022/7/12 02:02,SSB2,23,0,0,0.809106105,28.89111111,85,31.9,28.54277778,28.965,0.2748
2022/7/12 02:04,SSB2,14.1,0,0,0.80105443,28.81611111,85.5,31.3,28.54277778,28.965,0.2748
2022/7/12 02:04,SSB2,14.7,0,0,0.80105443,28.81611111,85.5,31.2,28.54277778,28.965,0.2748
2022/7/12 03:04,SSB2,29.2,0,0,0.813308698,28.84111111,84.7,31.8,28.54277778,29.015,0.2727
2022/7/12 03:04,SSB2,52,0,0,0.813308698,28.84111111,84.7,31.6,28.54277778,29.015,0.2727
2022/7/12 03:05,SSB2,13.6,0,0,0.813488693,28.86611111,84.7,31.4,28.54277778,29.015,0.2727
2022/7/12 03:05,SSB2,29.6,0,0,0.813488693,28.86611111,84.7,31.4,28.54277778,29.015,0.2727
2022/7/12 03:06,SSB2,14.9,0,0,0.810624118,28.89111111,84.9,31.2,28.54277778,29.015,0.2727
2022/7/12 03:07,SSB2,12.1,0,0,0.810624118,28.89111111,84.9,31,28.54277778,29.015,0.2727
2022/7/12 04:02,SSB2,24,0,0,0.775419448,28.46777778,87.1,31.3,28.54277778,29.04,0.2727
2022/7/12 04:02,SSB2,24.2,0,0,0.775419448,28.46777778,87.1,31.4,28.54277778,29.04,0.2727
2022/7/12 04:02,SSB2,29.8,0,0,0.775419448,28.46777778,87.1,31.4,28.54277778,29.04,0.2727
2022/7/12 04:03,SSB2,15.1,0,0,0.772555882,28.46777778,87.3,31.1,28.54277778,29.04,0.2727
2022/7/12 04:04,SSB2,14.1,0,0.5,0.773986341,28.46777778,87.2,30.7,28.54277778,29.04,0.2727
2022/7/12 04:04,SSB2,19.1,0,0.5,0.773986341,28.46777778,87.2,30.9,28.54277778,29.04,0.2727
2022/7/12 05:01,SSB2,38.5,5,0.5,0.767330354,28.81611111,87.8,31.2,28.56777778,29.165,0.2727
2022/7/12 05:02,SSB2,21.4,5,2.01,0.775386311,28.965,87.3,31,28.56777778,29.165,0.2727
2022/7/12 05:03,SSB2,24,5,1.51,0.783450652,29.09,86.8,30.9,28.56777778,29.165,0.2727
2022/7/12 05:03,SSB2,41.5,5,1.51,0.783450652,29.09,86.8,31,28.56777778,29.165,0.2727
2022/7/12 05:03,SSB2,46.5,5,1.51,0.783450652,29.09,86.8,30.8,28.56777778,29.165,0.2727
2022/7/12 05:04,SSB2,43.5,5,3.02,0.788510013,29.19,86.5,30.7,28.56777778,29.165,0.2727
2022/7/12 06:04,SSB2,92,195,0,0.855930872,30.01611111,82.6,31.6,28.66722222,29.14,0.2734
2022/7/12 06:04,SSB2,278,195,0,0.855930872,30.01611111,82.6,31.6,28.66722222,29.14,0.2734
2022/7/12 06:05,SSB2,195,185,0,0.859907501,30.09111111,82.4,31.6,28.66722222,29.165,0.2734
2022/7/12 06:05,SSB2,212,200,0,0.859907501,30.09111111,82.4,31.6,28.66722222,29.165,0.2734
2022/7/12 06:05,SSB2,226,220,0,0.859907501,30.09111111,82.4,31.5,28.66722222,29.165,0.2734
2022/7/12 06:06,SSB2,206,280,1.01,0.855129769,30.11722222,82.7,31.6,28.66722222,29.165,0.2734
2022/7/12 06:53,SSB2,100,435,1.01,0.930522563,31.33111111,79.1,33.7,28.89111111,29.215,0.2734
2022/7/12 06:54,SSB2,126,580,0,0.937766381,31.30611111,78.7,33.6,28.89111111,29.215,0.2734
2022/7/12 06:54,SSB2,158,600,0,0.937766381,31.30611111,78.7,33.6,28.89111111,29.215,0.2734
2022/7/12 06:54,SSB2,214,460,0,0.937766381,31.30611111,78.7,33.6,28.89111111,29.215,0.2734
2022/7/12 06:55,SSB2,124,690,0.5,0.928101728,31.28111111,79.2,33.5,28.89111111,29.215,0.2734
2022/7/12 06:55,SSB2,206,660,0.5,0.928101728,31.28111111,79.2,33.5,28.89111111,29.215,0.2734
2022/7/12 08:18,SSB2,16.1,1430,3.52,1.524478026,36.85111111,60.6,35.1,29.38888889,29.41388889,0.2719
2022/7/12 08:18,SSB2,98,1080,3.52,1.524478026,36.85111111,60.6,35,29.38888889,29.41388889,0.2719
2022/7/12 08:18,SSB2,204,1370,3.52,1.524478026,36.85111111,60.6,35,29.38888889,29.41388889,0.2719
2022/7/12 08:19,SSB2,39,1570,3.52,1.541362617,36.82388889,60.1,35.3,29.38888889,29.41388889,0.2719
2022/7/12 08:19,SSB2,60,1630,3.52,1.541362617,36.82388889,60.1,35.2,29.38888889,29.41388889,0.2719
2022/7/12 08:19,SSB2,91,1470,3.52,1.541362617,36.82388889,60.1,35.4,29.38888889,29.41388889,0.2719
2022/7/12 09:04,SSB2,14.1,1470,4.03,1.885086195,38.44888889,53.2,39.4,29.69,29.46388889,0.2676
2022/7/12 09:05,SSB2,6.3,1450,5.54,1.862921304,38.17,53.4,39.4,29.715,29.46388889,0.2676
2022/7/12 09:06,SSB2,3.8,1090,4.53,1.838109981,37.92111111,53.7,39.5,29.715,29.46388889,0.2676
2022/7/12 09:08,SSB2,51,1020,3.02,1.820576713,37.72777778,53.9,39.5,29.715,29.46388889,0.2668
2022/7/12 09:08,SSB2,60,1850,3.02,1.820576713,37.72777778,53.9,39.6,29.715,29.46388889,0.2668
2022/7/12 09:09,SSB2,4.25,210,4.53,1.794253857,37.61777778,54.4,39.4,29.715,29.43888889,0.2668
2022/7/12 10:13,SSB2,9.7,1450,4.53,2.178996885,39.68611111,48.6,38.6,29.94111111,29.38888889,0.2574
2022/7/12 18:32,SSB2,4.3,75,1.01,1.922496595,36.335,50,33.9,30.545,30.29277778,0.1957
2022/7/12 18:35,SSB2,11,35,1.51,1.921064778,36.30777778,50,34.7,30.545,30.29277778,0.1957
2022/7/12 18:38,SSB2,13.1,15,1.01,1.857973194,36.17277778,51.3,35,30.52,30.29277778,0.1957
2022/7/12 18:40,SSB2,4.2,40,0.5,1.862455316,36.09222222,51.1,35.1,30.495,30.29277778,0.1957
2022/7/12 18:41,SSB2,51,35,1.01,1.834557776,36.03888889,51.7,35.2,30.52,30.29277778,0.1957
2022/7/12 18:42,SSB2,17.4,45,0.5,1.807114275,35.985,52.3,35.3,30.495,30.29277778,0.1957
2022/7/12 19:11,SSB2,41,5,2.52,1.571747658,35.075,57.5,35.5,30.39388889,30.34277778,0.1942
2022/7/12 19:12,SSB2,54,5,1.51,1.571747658,35.075,57.5,35.4,30.39388889,30.34277778,0.1942
2022/7/12 19:14,SSB2,4.7,5,2.01,1.552464606,35.02222222,58,35.5,30.39388889,30.34277778,0.1942
2022/7/12 19:16,SSB2,1.71,5,2.52,1.543680475,34.96888889,58.2,35.4,30.39388889,30.34277778,0.1942
2022/7/12 19:17,SSB2,6,5,2.01,1.553022449,34.94222222,57.9,35.4,30.36888889,30.34277778,0.1942
2022/7/12 19:18,SSB2,6.6,0,2.52,1.560895753,34.96888889,57.7,35.4,30.36888889,30.34277778,0.1942
2022/7/12 20:07,SSB2,13.5,0,2.01,1.43273574,33.99222222,60.6,35.1,30.26777778,30.31777778,0.1942
2022/7/12 20:08,SSB2,4.2,0,2.52,1.435839375,33.99222222,60.5,35,30.26777778,30.31777778,0.1942
2022/7/12 20:09,SSB2,4.05,0,1.01,1.43273574,33.99222222,60.6,34.8,30.26777778,30.31777778,0.1942
2022/7/12 20:11,SSB2,9.8,0,1.01,1.439796005,34.01888889,60.4,34.7,30.26777778,30.31777778,0.1942
2022/7/12 20:12,SSB2,6,0,1.51,1.436681684,34.01888889,60.5,34.5,30.24277778,30.31777778,0.1942
2022/7/12 20:13,SSB2,3.85,0,0.5,1.43273574,33.99222222,60.6,34.4,30.24277778,30.31777778,0.1942
2022/7/12 21:01,SSB2,8.5,0,0,1.434793712,33.86111111,60.4,34.8,30.14222222,30.26777778,0.1942
2022/7/12 21:02,SSB2,7.7,0,0,1.439571158,33.91388889,60.3,34.7,30.14222222,30.26777778,0.1942
2022/7/12 21:03,SSB2,2.28,0,0.5,1.438121412,33.96611111,60.4,34.6,30.14222222,30.26777778,0.1942
2022/7/12 21:05,SSB2,3.45,0,0,1.438949733,33.99222222,60.4,34.5,30.11722222,30.26777778,0.1949
2022/7/12 21:06,SSB2,7.9,0,1.01,1.438121412,33.96611111,60.4,34.4,30.11722222,30.26777778,0.1942
2022/7/12 21:08,SSB2,3.3,0,0,1.434190803,33.94,60.5,34.2,30.11722222,30.24277778,0.1942
2022/7/12 22:09,SSB2,37,0,0,1.176198061,32.15,68.2,35.5,30.11722222,30.24277778,0.1957
2022/7/12 22:10,SSB2,8.3,0,0,1.173228541,32.12388889,68.3,35.3,30.11722222,30.24277778,0.1957
2022/7/12 22:12,SSB2,5,0,0,1.174568363,32.07277778,68.2,34.8,30.11722222,30.24277778,0.1957
2022/7/12 22:12,SSB2,11.3,0,0,1.174568363,32.07277778,68.2,34.4,30.11722222,30.24277778,0.1957
2022/7/12 22:14,SSB2,4.35,0,0,1.157263403,32.04722222,68.9,34.1,30.11722222,30.24277778,0.1957
2022/7/12 22:15,SSB2,4.9,0,0.5,1.17347873,32.02111111,68.2,33.8,30.11722222,30.24277778,0.1957
2022/7/12 23:15,SSB2,79,0,0,1.167060142,32.175,68.6,35.6,29.99111111,30.19222222,0.1971
2022/7/12 23:16,SSB2,9,0,0,1.161745497,32.15,68.8,35.4,29.99111111,30.19222222,0.1971
2022/7/12 23:18,SSB2,6.7,0,0,1.158291509,32.09777778,68.9,34.9,29.99111111,30.19222222,0.1971
2022/7/12 23:18,SSB2,13.3,0,0,1.158291509,32.09777778,68.9,34.7,29.99111111,30.19222222,0.1971
2022/7/12 23:20,SSB2,5.8,0,0,1.158291509,32.09777778,68.9,34.2,29.99111111,30.19222222,0.1971
2022/7/12 23:20,SSB2,9.1,0,0,1.158291509,32.09777778,68.9,34,29.99111111,30.19222222,0.1971
2022/7/13 00:06,SSB2,5.7,0,1.51,0.907454942,28.46777778,78.6,32.8,29.49,29.865,0.37
2022/7/13 00:08,SSB2,4.95,0,0.5,0.897709316,28.49277778,79.2,32.7,29.49,29.84,0.37
2022/7/13 00:09,SSB2,6.2,0,0,0.904103779,28.46777778,78.8,32.7,29.46388889,29.84,0.37
2022/7/13 00:10,SSB2,13.3,0,0.5,0.913079511,28.51777778,78.3,32.5,29.46388889,29.84,0.3693
2022/7/13 00:12,SSB2,5.4,0,1.51,0.9142226,28.61722222,78.3,32.2,29.46388889,29.84,0.3685
2022/7/13 00:13,SSB2,4.3,0,1.01,0.912245831,28.59277778,78.4,32.1,29.43888889,29.815,0.3685
2022/7/13 01:01,SSB2,6.5,0,1.51,1.016200036,30.34277778,74,33.8,29.14,29.665,0.3613
2022/7/13 01:01,SSB2,95,0,1.51,1.016200036,30.34277778,74,34,29.14,29.665,0.3613
2022/7/13 01:02,SSB2,21.8,0,1.01,1.01498061,30.39388889,74.1,33.6,29.14,29.665,0.3613
2022/7/13 01:03,SSB2,24,0,1.01,1.016972768,30.39388889,74,33.5,29.14,29.665,0.3613
2022/7/13 01:04,SSB2,3.3,0,1.01,1.023357426,30.41888889,73.7,33.3,29.14,29.665,0.3613
2022/7/13 01:04,SSB2,4.1,0,1.01,1.023357426,30.41888889,73.7,33.2,29.14,29.665,0.3613
2022/7/13 02:05,SSB2,65,0,1.51,1.067872516,30.74777778,71.8,34.1,28.84111111,29.365,0.3526
2022/7/13 02:05,SSB2,71,0,1.51,1.067872516,30.74777778,71.8,34,28.84111111,29.365,0.3526
2022/7/13 02:07,SSB2,13.3,0,2.01,1.051918464,30.67222222,72.5,33.6,28.84111111,29.34,0.3511
2022/7/13 02:08,SSB2,6.2,0,2.01,1.046525865,30.59611111,72.7,33.3,28.84111111,29.34,0.3511
2022/7/13 02:08,SSB2,8.8,0,2.01,1.046525865,30.59611111,72.7,33.2,28.84111111,29.34,0.3511
2022/7/13 02:09,SSB2,24.6,0,2.01,1.046118047,30.57111111,72.7,33.1,28.84111111,29.34,0.3511
2022/7/13 03:01,SSB2,12.3,0,1.51,1.013461084,30.29277778,74.1,33.7,28.69222222,29.165,0.346
2022/7/13 03:02,SSB2,15.8,0,1.51,1.015444385,30.29277778,74,33.3,28.69222222,29.165,0.3453
2022/7/13 03:02,SSB2,25,0,1.51,1.015444385,30.29277778,74,33.5,28.69222222,29.165,0.3453
2022/7/13 03:03,SSB2,7.9,0,1.01,1.011108303,30.26777778,74.2,33.2,28.69222222,29.165,0.3453
2022/7/13 03:04,SSB2,10.8,0,1.01,1.014689014,30.24277778,74,32.8,28.69222222,29.14,0.3453
2022/7/13 03:04,SSB2,13.9,0,1.01,1.014689014,30.24277778,74,32.7,28.69222222,29.14,0.3453
2022/7/13 04:06,SSB2,47,0,0,0.939671226,29.43888889,77.4,32.8,28.51777778,29.065,0.3431
2022/7/13 04:07,SSB2,37.5,0,0,0.941771729,29.46388889,77.3,32.6,28.51777778,29.04,0.3431
2022/7/13 04:07,SSB2,53,0,0,0.941771729,29.46388889,77.3,32.7,28.51777778,29.04,0.3431
2022/7/13 04:08,SSB2,11.9,0,0,0.941771729,29.46388889,77.3,32.3,28.51777778,29.04,0.3431
2022/7/13 04:09,SSB2,14.8,0,0,0.943569835,29.46388889,77.2,31.9,28.51777778,29.04,0.3431
2022/7/13 04:09,SSB2,14.8,0,0,0.943569835,29.46388889,77.2,32.1,28.51777778,29.04,0.3431
2022/7/13 05:01,SSB2,51,0,0,0.89194015,28.89111111,79.8,32.1,28.41888889,29.015,0.3424
2022/7/13 05:02,SSB2,18.8,0,0,0.887193877,28.91611111,80.1,32,28.41888889,29.04,0.3424
2022/7/13 05:02,SSB2,69,0,0,0.887193877,28.91611111,80.1,31.7,28.41888889,29.04,0.3424
2022/7/13 05:02,SSB2,121,5,0,0.887193877,28.91611111,80.1,31.9,28.41888889,29.04,0.3424
2022/7/13 05:03,SSB2,53,0,0,0.881965213,28.89111111,80.4,31.4,28.41888889,29.015,0.3424
2022/7/13 05:04,SSB2,12.8,0,0,0.880313603,28.89111111,80.5,31.1,28.41888889,29.04,0.3424
2022/7/13 05:59,SSB2,330,185,0,0.920344316,29.765,78.7,32,28.44388889,28.965,0.3417
2022/7/13 05:59,SSB2,365,190,0,0.920344316,29.765,78.7,32,28.44388889,28.965,0.3417
2022/7/13 06:00,SSB2,222,195,0,0.922684477,29.815,78.6,32,28.44388889,28.965,0.3417
2022/7/13 06:00,SSB2,232,185,0,0.922684477,29.815,78.6,31.9,28.44388889,28.965,0.3417
2022/7/13 06:00,SSB2,240,190,0,0.922684477,29.815,78.6,31.8,28.44388889,28.965,0.3417
2022/7/13 06:00,SSB2,305,190,0,0.922684477,29.815,78.6,31.9,28.44388889,28.965,0.3417
2022/7/13 07:04,SSB2,345,1380,1.01,1.347989596,35.18222222,64.5,34.1,28.74222222,28.94111111,0.3409
2022/7/13 07:05,SSB2,120,1310,0.5,1.313709751,35.235,65.7,34.2,28.76611111,28.965,0.3409
2022/7/13 07:05,SSB2,260,1180,0.5,1.313709751,35.235,65.7,34.2,28.76611111,28.965,0.3409
2022/7/13 07:05,SSB2,274,900,0.5,1.313709751,35.235,65.7,34.2,28.76611111,28.965,0.3409
2022/7/13 07:05,SSB2,360,1100,0.5,1.313709751,35.235,65.7,34.2,28.76611111,28.965,0.3409
2022/7/13 07:06,SSB2,375,980,1.51,1.341991327,35.18222222,64.7,34.2,28.76611111,28.94111111,0.3409
2022/7/13 08:03,SSB2,161,1520,3.02,1.505384211,35.74277778,60.1,36.4,28.94111111,28.94111111,0.3358
2022/7/13 08:03,SSB2,210,1550,3.02,1.505384211,35.74277778,60.1,36.4,28.94111111,28.94111111,0.3358
2022/7/13 08:03,SSB2,315,1680,3.02,1.505384211,35.74277778,60.1,36.3,28.94111111,28.94111111,0.3358
2022/7/13 08:04,SSB2,50,1730,2.52,1.521752798,35.82277778,59.7,36.4,28.965,28.94111111,0.3366
2022/7/13 08:04,SSB2,74,1640,2.52,1.521752798,35.82277778,59.7,36.4,28.965,28.94111111,0.3366
2022/7/13 08:05,SSB2,300,1560,2.52,1.541885532,35.90388889,59.2,36.4,28.965,28.94111111,0.3358
2022/7/13 09:05,SSB2,87,1630,4.53,1.968911511,37.645,50.5,38.9,29.165,28.91611111,0.3271
2022/7/13 09:06,SSB2,51,75,5.03,1.953574877,37.61777778,50.8,38.5,29.165,28.91611111,0.3264
2022/7/13 09:08,SSB2,26.4,1060,4.03,1.930960447,37.535,51.2,38.2,29.19,28.91611111,0.3257
2022/7/13 09:08,SSB2,82,1590,4.03,1.930960447,37.535,51.2,38.1,29.19,28.91611111,0.3257
2022/7/13 09:09,SSB2,60,1690,4.53,1.948963829,37.61777778,50.9,38.1,29.19,28.91611111,0.3257
2022/7/13 09:09,SSB2,69,210,4.53,1.948963829,37.61777778,50.9,38,29.19,28.91611111,0.3257
2022/7/13 10:04,SSB2,31,1750,5.03,2.409355627,39.48777778,44.3,38,29.64,29.09,0.3184
2022/7/13 10:04,SSB2,46,1830,5.03,2.409355627,39.48777778,44.3,38.2,29.64,29.09,0.3184
2022/7/13 10:08,SSB2,9.2,1790,3.52,2.454468527,40.02777778,44.2,39.5,29.69,29.115,0.3177
2022/7/13 10:12,SSB2,7.8,1740,4.03,2.498453184,40.37222222,43.9,40,29.74,29.14,0.317
2022/7/13 10:16,SSB2,8.8,1500,4.03,2.588099874,40.45777778,42.6,40.7,29.79,29.165,0.3162
2022/7/13 10:20,SSB2,9.8,500,3.52,2.487709563,40.22777778,43.9,40.4,29.84,29.19,0.3155
2022/7/13 11:12,SSB2,7.3,1530,3.02,2.896468678,42.445,40.6,42.2,30.62111111,29.59,0.3082
2022/7/13 11:17,SSB2,8,1790,4.53,3.114408596,43.07277778,38.6,43.2,30.69722222,29.665,0.3075
2022/7/13 11:22,SSB2,16.5,1860,3.52,3.004911613,42.86277778,39.7,43.4,30.74777778,29.69,0.3068
2022/7/13 11:23,SSB2,112,1290,2.01,3.042617056,42.92277778,39.3,43.4,30.77277778,29.69,0.3068
2022/7/13 11:24,SSB2,30,750,2.01,2.979388738,43.01277778,40.2,43.2,30.77277778,29.715,0.3068
2022/7/13 11:25,SSB2,14.7,1710,2.52,3.0576806,43.16277778,39.4,43.2,30.79777778,29.74,0.3068
2022/7/13 17:05,SSB2,30.5,510,1.51,2.510630609,39.545,42.7,37.4,31.12777778,30.87388889,0.253
2022/7/13 17:06,SSB2,19.4,465,2.52,2.535526892,39.545,42.3,37.7,31.10277778,30.87388889,0.253
2022/7/13 17:09,SSB2,10.2,5,2.01,2.516831668,39.545,42.6,38.2,31.10277778,30.87388889,0.2523
2022/7/13 17:10,SSB2,21.2,365,2.52,2.56874777,39.48777778,41.7,38.6,31.10277778,30.87388889,0.2523
2022/7/13 17:14,SSB2,12,270,3.02,2.545789281,39.51611111,42.1,38.9,31.07722222,30.84888889,0.2516
2022/7/13 17:17,SSB2,10.5,600,3.52,2.587271752,39.40277778,41.3,39.4,31.07722222,30.84888889,0.2509
2022/7/13 18:15,SSB2,20.6,140,2.01,2.227078155,36.79611111,44.2,39.5,30.72222222,30.62111111,0.2436
2022/7/13 18:16,SSB2,29,120,1.51,2.244116235,36.74222222,43.8,39.4,30.72222222,30.62111111,0.2429
2022/7/13 18:17,SSB2,25.2,75,1.51,2.235196677,36.68777778,43.9,38.8,30.69722222,30.59611111,0.2429
2022/7/13 18:21,SSB2,11.5,115,2.01,2.229611494,36.60611111,43.9,37.8,30.67222222,30.57111111,0.2429
2022/7/13 18:22,SSB2,59,170,2.01,2.204029176,36.60611111,44.4,37.7,30.64611111,30.57111111,0.2429
2022/7/13 18:23,SSB2,14.4,55,2.01,2.195649594,36.63277778,44.6,37.4,30.64611111,30.57111111,0.2429
2022/7/13 19:03,SSB2,22,10,2.01,2.090704135,35.68888889,45.5,36.9,30.06611111,30.31777778,0.2392
2022/7/13 19:36,SSB2,24.8,0,1.01,1.941502808,35.075,48,35,29.815,30.01611111,0.2378
2022/7/13 19:40,SSB2,11.8,0,1.01,1.902919882,34.91611111,48.7,34.9,29.79,29.99111111,0.2371
2022/7/13 19:40,SSB2,15.7,0,1.01,1.902919882,34.91611111,48.7,34.9,29.79,29.99111111,0.2371
2022/7/13 19:42,SSB2,12.6,0,1.01,1.90846731,34.86277778,48.5,34.9,29.79,29.96611111,0.2371
2022/7/13 19:42,SSB2,13,0,1.01,1.90846731,34.86277778,48.5,34.9,29.79,29.96611111,0.2371
2022/7/13 19:44,SSB2,25,0,0.5,1.900042116,34.86277778,48.7,34.9,29.79,29.94111111,0.2371
2022/7/13 20:11,SSB2,4.7,0,1.51,1.717019356,34.045,52.3,36.3,29.765,29.765,0.2371
2022/7/13 20:12,SSB2,1.36,0,2.01,1.705894113,34.045,52.6,35.9,29.765,29.765,0.2371
2022/7/13 20:14,SSB2,1.32,0,0.5,1.693681071,34.01888889,52.9,35.6,29.765,29.765,0.2371
2022/7/13 20:15,SSB2,33,0,0.5,1.694999728,33.96611111,52.8,35.4,29.765,29.74,0.2371
2022/7/13 20:16,SSB2,1.36,0,1.51,1.694999728,33.96611111,52.8,35.2,29.765,29.74,0.2371
2022/7/13 20:19,SSB2,1.31,0,1.01,1.669726762,33.88722222,53.4,34.9,29.74,29.74,0.2371
2022/7/13 21:02,SSB2,3.6,0,0,1.312215647,31.86777778,62.6,35.9,29.69,29.69,0.2371
2022/7/13 21:03,SSB2,4.85,0,0,1.312764225,31.79111111,62.5,35.3,29.69,29.69,0.2371
2022/7/13 21:04,SSB2,18.2,0,0,1.28615074,31.68888889,63.4,34.7,29.69,29.69,0.2371
2022/7/13 21:05,SSB2,11.2,0,0,1.278904291,31.61222222,63.6,34.2,29.69,29.69,0.2371
2022/7/13 21:07,SSB2,3.45,0,0,1.241151202,31.43277778,64.9,33.6,29.69,29.69,0.2378
2022/7/13 21:09,SSB2,3.3,0,0,1.229960993,31.28111111,65.2,33.2,29.69,29.69,0.2371
2022/7/13 22:03,SSB2,8.5,0,0,1.124278828,30.19222222,68.7,34.2,29.46388889,29.64,0.2385
2022/7/13 22:04,SSB2,5.3,0,0,1.131907755,30.24277778,68.4,33.8,29.46388889,29.64,0.2385
2022/7/13 22:06,SSB2,2.7,0,0,1.129017818,30.31777778,68.6,33.4,29.43888889,29.64,0.2385
2022/7/13 22:06,SSB2,5.4,0,0,1.129017818,30.31777778,68.6,33,29.43888889,29.64,0.2385
2022/7/13 22:08,SSB2,4.5,0,0,1.131577766,30.44388889,68.6,32.7,29.43888889,29.64,0.2385
2022/7/13 22:09,SSB2,11.6,0,0,1.134312517,30.46888889,68.5,32.2,29.41388889,29.64,0.2385
2022/7/13 23:06,SSB2,10.4,0,0,1.032670047,29.99111111,72.9,33.5,29.165,29.49,0.2392
2022/7/13 23:07,SSB2,14,0,0.5,1.029872943,29.94111111,73,33.3,29.19,29.49,0.2392
2022/7/13 23:08,SSB2,4.05,0,0.5,1.041055559,29.89,72.4,33.1,29.165,29.49,0.2392
2022/7/13 23:09,SSB2,9.9,0,0,1.050313054,29.84,71.9,32.7,29.19,29.49,0.2392
2022/7/13 23:10,SSB2,16.2,0,0,1.058448992,29.84,71.5,32.2,29.19,29.46388889,0.2392
2022/7/13 23:12,SSB2,7.7,0,0,1.048288859,29.84,72,31.9,29.165,29.46388889,0.2392
2022/7/13 23:13,SSB2,7.1,0,0.5,1.042239653,29.84,72.3,31.6,29.165,29.46388889,0.2392
2022/7/14 00:09,SSB2,6.3,0,0,0.937405457,28.27,76.7,32.1,28.345,28.49277778,0.3918
2022/7/14 00:10,SSB2,14.1,0,0,0.930847029,28.295,77.1,31.9,28.345,28.49277778,0.3918
